Date,UNP,CSX,NSC,NEE,SO,DUK,AEP,ED,EXC,XEL,CNP,ENB,KMI,ET,OKE,TRGP,PAA,JPM,BAC,C,WFC,GS,MS,PNC,BLK,BX,V,MA,LMT,RTX,NOC,GD,LHX,HII,BWXT
9/11/24,$247.50 ,$33.30 ,$253.77 ,$83.43 ,$88.77 ,$116.20 ,$103.05 ,$103.82 ,$39.30 ,$63.85 ,$27.95 ,$40.24 ,$20.83 ,$15.87 ,$90.24 ,$144.72 ,$17.41 ,$207.23 ,$39.00 ,$57.30 ,$53.73 ,$471.17 ,$97.03 ,$177.12 ,$877.12 ,$143.27 ,$283.96 ,$488.18 ,$566.96 ,$119.26 ,$515.93 ,$299.59 ,$227.01 ,$257.62 ,$96.55 
9/12/24,$248.89 ,$33.45 ,$254.59 ,$83.46 ,$88.49 ,$115.97 ,$102.99 ,$103.39 ,$39.86 ,$63.89 ,$27.59 ,$40.49 ,$20.94 ,$16.00 ,$90.50 ,$146.72 ,$17.71 ,$206.60 ,$38.78 ,$57.33 ,$51.57 ,$474.06 ,$96.64 ,$177.60 ,$885.12 ,$146.50 ,$285.37 ,$492.11 ,$568.27 ,$120.10 ,$518.54 ,$300.67 ,$228.17 ,$258.28 ,$98.46 
9/13/24,$249.12 ,$33.52 ,$245.80 ,$84.65 ,$89.44 ,$117.31 ,$104.17 ,$104.56 ,$40.23 ,$63.84 ,$27.93 ,$40.73 ,$21.14 ,$16.17 ,$91.37 ,$148.19 ,$17.79 ,$204.32 ,$38.65 ,$57.67 ,$52.78 ,$478.99 ,$98.25 ,$177.24 ,$885.73 ,$151.19 ,$287.35 ,$493.36 ,$569.91 ,$119.12 ,$519.78 ,$304.80 ,$229.77 ,$261.55 ,$98.42 
9/16/24,$252.43 ,$33.81 ,$247.07 ,$84.64 ,$89.89 ,$117.70 ,$104.95 ,$104.85 ,$40.43 ,$64.56 ,$28.21 ,$41.18 ,$21.47 ,$16.18 ,$93.68 ,$150.59 ,$17.79 ,$207.86 ,$39.10 ,$58.39 ,$53.79 ,$485.16 ,$100.09 ,$180.92 ,$895.18 ,$154.56 ,$290.48 ,$497.71 ,$572.92 ,$119.20 ,$521.27 ,$307.55 ,$231.71 ,$265.21 ,$98.35 
9/17/24,$253.55 ,$34.07 ,$246.24 ,$84.97 ,$89.65 ,$116.73 ,$104.21 ,$104.54 ,$40.20 ,$64.50 ,$28.32 ,$40.82 ,$21.56 ,$16.02 ,$94.66 ,$152.02 ,$17.69 ,$209.25 ,$39.55 ,$59.29 ,$54.51 ,$485.39 ,$99.84 ,$181.49 ,$904.52 ,$155.05 ,$291.56 ,$500.99 ,$567.01 ,$118.73 ,$520.75 ,$303.85 ,$229.71 ,$265.41 ,$97.77 
9/18/24,$251.20 ,$34.05 ,$249.29 ,$84.28 ,$89.01 ,$115.88 ,$103.22 ,$103.41 ,$39.50 ,$64.36 ,$28.21 ,$40.52 ,$21.61 ,$16.11 ,$93.90 ,$152.19 ,$17.87 ,$207.53 ,$39.62 ,$59.90 ,$54.26 ,$484.58 ,$99.30 ,$182.57 ,$922.71 ,$154.93 ,$288.48 ,$494.76 ,$565.49 ,$118.04 ,$521.63 ,$302.38 ,$229.71 ,$269.02 ,$97.09 
9/19/24,$248.44 ,$34.80 ,$251.86 ,$82.29 ,$88.86 ,$115.14 ,$101.74 ,$102.12 ,$39.29 ,$64.06 ,$28.26 ,$40.39 ,$21.59 ,$16.17 ,$93.77 ,$152.21 ,$17.75 ,$210.48 ,$40.87 ,$63.02 ,$55.80 ,$503.83 ,$100.73 ,$187.20 ,$934.87 ,$159.66 ,$285.24 ,$493.01 ,$565.18 ,$118.82 ,$522.26 ,$304.73 ,$230.46 ,$268.03 ,$98.02 
9/20/24,$245.39 ,$34.93 ,$247.86 ,$82.76 ,$89.70 ,$116.37 ,$102.15 ,$103.35 ,$40.27 ,$64.13 ,$28.17 ,$40.52 ,$21.79 ,$16.20 ,$93.97 ,$152.83 ,$18.03 ,$211.09 ,$40.27 ,$62.14 ,$56.29 ,$498.43 ,$102.47 ,$186.36 ,$928.79 ,$158.12 ,$284.77 ,$492.74 ,$571.92 ,$118.15 ,$525.13 ,$306.87 ,$233.21 ,$267.51 ,$102.84 
9/23/24,$244.00 ,$34.02 ,$246.00 ,$84.82 ,$90.52 ,$117.31 ,$102.53 ,$104.02 ,$40.40 ,$63.96 ,$28.93 ,$40.88 ,$22.18 ,$16.28 ,$95.27 ,$155.53 ,$18.07 ,$211.44 ,$39.87 ,$62.58 ,$55.11 ,$497.41 ,$102.47 ,$185.09 ,$937.61 ,$157.21 ,$288.63 ,$497.14 ,$580.51 ,$120.27 ,$533.14 ,$308.09 ,$237.73 ,$268.13 ,$105.62 
9/24/24,$248.96 ,$34.14 ,$246.93 ,$84.29 ,$89.73 ,$115.98 ,$101.41 ,$102.82 ,$39.99 ,$64.17 ,$28.68 ,$40.86 ,$22.22 ,$16.21 ,$95.23 ,$156.46 ,$18.03 ,$211.59 ,$39.45 ,$61.37 ,$54.16 ,$498.02 ,$102.58 ,$184.62 ,$941.23 ,$157.55 ,$272.78 ,$487.41 ,$578.63 ,$120.04 ,$529.86 ,$304.67 ,$234.74 ,$257.32 ,$106.71 
9/25/24,$245.50 ,$33.52 ,$243.30 ,$84.62 ,$89.35 ,$116.21 ,$101.15 ,$103.16 ,$39.99 ,$64.19 ,$28.62 ,$41.09 ,$22.09 ,$16.20 ,$94.69 ,$155.55 ,$17.30 ,$210.19 ,$39.25 ,$60.38 ,$53.61 ,$491.14 ,$102.34 ,$181.77 ,$936.80 ,$152.77 ,$269.63 ,$489.45 ,$577.94 ,$120.90 ,$528.11 ,$301.69 ,$233.32 ,$257.02 ,$106.29 
9/26/24,$243.23 ,$33.90 ,$244.34 ,$83.46 ,$88.95 ,$115.17 ,$100.74 ,$103.12 ,$39.93 ,$63.98 ,$28.94 ,$40.78 ,$21.68 ,$15.92 ,$89.15 ,$146.31 ,$17.49 ,$209.78 ,$39.52 ,$61.71 ,$56.39 ,$496.92 ,$104.60 ,$183.32 ,$945.02 ,$153.47 ,$271.69 ,$491.27 ,$577.40 ,$120.32 ,$524.31 ,$300.49 ,$231.56 ,$260.36 ,$107.31 
9/27/24,$244.22 ,$34.53 ,$246.47 ,$84.54 ,$90.10 ,$115.97 ,$101.84 ,$104.05 ,$40.38 ,$64.57 ,$29.10 ,$40.71 ,$21.79 ,$16.07 ,$90.24 ,$146.80 ,$17.37 ,$210.50 ,$39.40 ,$61.87 ,$55.90 ,$498.51 ,$104.11 ,$183.07 ,$945.21 ,$154.94 ,$275.17 ,$493.64 ,$582.36 ,$120.39 ,$526.79 ,$300.13 ,$234.99 ,$263.07 ,$108.59 
9/30/24,$246.48 ,$34.53 ,$248.50 ,$84.53 ,$90.18 ,$115.30 ,$102.60 ,$104.13 ,$40.55 ,$65.30 ,$29.42 ,$40.61 ,$22.09 ,$16.05 ,$91.13 ,$148.01 ,$17.51 ,$210.86 ,$39.68 ,$62.60 ,$56.49 ,$495.11 ,$104.24 ,$184.85 ,$949.51 ,$153.13 ,$274.95 ,$493.80 ,$584.56 ,$121.16 ,$528.07 ,$302.20 ,$237.87 ,$264.38 ,$108.70 
10/1/24,$245.55 ,$34.52 ,$248.14 ,$85.27 ,$90.88 ,$116.22 ,$102.22 ,$105.15 ,$40.77 ,$65.32 ,$29.89 ,$41.14 ,$22.59 ,$16.10 ,$92.28 ,$150.58 ,$17.34 ,$207.04 ,$39.22 ,$61.81 ,$55.39 ,$490.17 ,$104.42 ,$179.89 ,$934.02 ,$151.85 ,$277.60 ,$496.38 ,$605.86 ,$124.39 ,$543.88 ,$305.33 ,$245.29 ,$264.65 ,$111.65 
10/2/24,$243.35 ,$34.17 ,$247.03 ,$85.43 ,$91.59 ,$116.68 ,$101.81 ,$104.45 ,$40.95 ,$65.15 ,$30.05 ,$41.06 ,$22.94 ,$16.05 ,$93.40 ,$153.24 ,$17.62 ,$207.29 ,$39.23 ,$62.03 ,$55.30 ,$491.99 ,$104.52 ,$179.40 ,$957.25 ,$152.21 ,$277.00 ,$495.57 ,$603.20 ,$124.04 ,$538.87 ,$303.92 ,$244.66 ,$261.52 ,$113.28 
10/3/24,$240.63 ,$34.12 ,$244.88 ,$85.05 ,$90.70 ,$115.76 ,$101.37 ,$104.02 ,$40.78 ,$64.40 ,$30.30 ,$40.75 ,$23.35 ,$16.31 ,$94.71 ,$155.50 ,$17.68 ,$205.23 ,$39.25 ,$61.31 ,$54.98 ,$486.10 ,$104.57 ,$178.39 ,$951.49 ,$151.20 ,$276.86 ,$494.97 ,$605.82 ,$123.67 ,$537.58 ,$299.61 ,$243.11 ,$257.45 ,$117.15 
10/4/24,$238.86 ,$34.49 ,$247.92 ,$83.85 ,$90.31 ,$114.05 ,$100.28 ,$103.15 ,$40.21 ,$63.73 ,$30.52 ,$41.08 ,$23.62 ,$16.30 ,$95.23 ,$158.02 ,$17.53 ,$211.22 ,$40.11 ,$62.64 ,$56.96 ,$495.16 ,$107.88 ,$182.26 ,$949.19 ,$151.92 ,$277.93 ,$497.70 ,$605.13 ,$124.91 ,$536.74 ,$300.66 ,$243.66 ,$258.30 ,$117.71 
10/7/24,$236.87 ,$33.65 ,$243.76 ,$80.29 ,$88.89 ,$110.23 ,$98.06 ,$101.14 ,$39.54 ,$63.01 ,$29.64 ,$40.82 ,$23.58 ,$16.22 ,$94.84 ,$158.08 ,$17.43 ,$210.93 ,$39.96 ,$62.60 ,$57.16 ,$494.62 ,$107.64 ,$182.23 ,$940.67 ,$149.07 ,$273.79 ,$491.30 ,$605.54 ,$125.05 ,$533.97 ,$297.29 ,$241.76 ,$256.38 ,$116.24 
10/8/24,$237.56 ,$33.87 ,$243.20 ,$80.50 ,$89.29 ,$110.67 ,$98.20 ,$102.11 ,$39.61 ,$62.93 ,$29.47 ,$40.61 ,$23.32 ,$16.17 ,$93.60 ,$158.29 ,$17.67 ,$210.75 ,$39.93 ,$63.24 ,$57.30 ,$496.57 ,$107.49 ,$180.86 ,$949.07 ,$149.44 ,$274.96 ,$497.06 ,$608.05 ,$123.50 ,$532.65 ,$296.90 ,$241.28 ,$257.91 ,$116.82 
10/9/24,$237.68 ,$34.26 ,$245.16 ,$80.58 ,$88.93 ,$111.32 ,$97.72 ,$102.37 ,$39.60 ,$62.58 ,$29.49 ,$40.89 ,$23.48 ,$16.27 ,$94.75 ,$163.40 ,$17.61 ,$213.42 ,$40.19 ,$64.12 ,$57.54 ,$505.18 ,$109.04 ,$183.27 ,$955.92 ,$148.42 ,$276.93 ,$499.95 ,$605.11 ,$123.95 ,$532.23 ,$298.69 ,$242.22 ,$258.08 ,$118.30 
10/10/24,$238.82 ,$34.53 ,$245.91 ,$80.94 ,$88.26 ,$113.12 ,$97.22 ,$101.58 ,$39.27 ,$62.16 ,$29.49 ,$40.88 ,$23.72 ,$16.36 ,$94.69 ,$162.52 ,$17.69 ,$212.84 ,$39.97 ,$63.48 ,$57.75 ,$503.72 ,$108.08 ,$183.37 ,$955.59 ,$149.03 ,$277.47 ,$498.02 ,$597.49 ,$122.94 ,$527.09 ,$296.05 ,$242.35 ,$252.85 ,$115.83 
10/11/24,$242.31 ,$34.96 ,$250.17 ,$81.86 ,$88.96 ,$114.17 ,$98.25 ,$102.32 ,$39.74 ,$62.31 ,$29.57 ,$41.07 ,$24.70 ,$16.52 ,$96.61 ,$165.76 ,$17.67 ,$222.29 ,$41.95 ,$65.74 ,$60.99 ,$516.30 ,$110.46 ,$187.77 ,$990.26 ,$153.04 ,$277.84 ,$502.26 ,$604.17 ,$123.93 ,$528.70 ,$299.44 ,$246.04 ,$259.39 ,$117.42 
10/14/24,$245.27 ,$35.29 ,$253.84 ,$82.91 ,$89.84 ,$115.09 ,$98.79 ,$103.04 ,$39.93 ,$63.02 ,$29.78 ,$41.15 ,$24.88 ,$16.55 ,$97.50 ,$166.66 ,$17.38 ,$221.48 ,$41.91 ,$66.01 ,$62.16 ,$522.75 ,$112.28 ,$188.52 ,$991.72 ,$155.49 ,$280.68 ,$506.66 ,$610.87 ,$124.64 ,$534.07 ,$301.86 ,$248.23 ,$260.84 ,$119.32 
10/15/24,$245.79 ,$35.50 ,$254.33 ,$82.79 ,$90.71 ,$117.12 ,$99.66 ,$105.45 ,$40.56 ,$63.43 ,$29.96 ,$41.29 ,$24.76 ,$16.37 ,$94.98 ,$161.87 ,$17.47 ,$222.39 ,$42.14 ,$62.64 ,$63.03 ,$522.38 ,$112.22 ,$192.34 ,"$1,007.00 ",$156.32 ,$279.29 ,$507.23 ,$605.00 ,$125.03 ,$526.93 ,$300.21 ,$245.30 ,$259.33 ,$118.92 
10/16/24,$248.10 ,$35.47 ,$255.65 ,$84.39 ,$92.29 ,$119.78 ,$101.32 ,$106.14 ,$40.97 ,$64.01 ,$30.11 ,$41.81 ,$24.93 ,$16.40 ,$95.65 ,$162.63 ,$17.35 ,$223.64 ,$42.80 ,$64.25 ,$63.89 ,$529.86 ,$119.51 ,$189.93 ,"$1,015.75 ",$159.71 ,$287.52 ,$514.07 ,$612.83 ,$126.22 ,$531.43 ,$304.87 ,$248.14 ,$260.66 ,$124.70 
10/17/24,$241.72 ,$33.09 ,$248.24 ,$83.78 ,$92.70 ,$120.58 ,$100.91 ,$105.66 ,$40.77 ,$63.25 ,$30.18 ,$41.84 ,$24.82 ,$16.49 ,$96.44 ,$161.92 ,$17.27 ,$224.42 ,$42.60 ,$63.97 ,$64.38 ,$529.00 ,$119.44 ,$188.80 ,"$1,002.50 ",$169.73 ,$290.39 ,$513.76 ,$609.62 ,$125.75 ,$527.97 ,$308.23 ,$248.28 ,$261.87 ,$125.10 
10/18/24,$244.10 ,$34.12 ,$252.37 ,$84.38 ,$93.24 ,$120.76 ,$100.69 ,$106.76 ,$40.95 ,$64.07 ,$30.11 ,$41.98 ,$24.95 ,$16.41 ,$97.23 ,$162.75 ,$17.11 ,$225.37 ,$42.32 ,$62.85 ,$64.36 ,$528.50 ,$121.06 ,$189.38 ,"$1,007.02 ",$172.36 ,$290.62 ,$516.34 ,$611.81 ,$125.92 ,$530.79 ,$308.48 ,$248.78 ,$261.53 ,$126.21 
10/21/24,$240.35 ,$33.66 ,$248.16 ,$84.03 ,$92.73 ,$119.89 ,$100.16 ,$106.26 ,$40.50 ,$63.43 ,$30.09 ,$41.54 ,$24.74 ,$16.40 ,$96.82 ,$161.71 ,$17.11 ,$223.00 ,$41.76 ,$61.83 ,$64.02 ,$517.80 ,$118.28 ,$185.64 ,"$1,000.53 ",$170.77 ,$286.85 ,$515.01 ,$614.61 ,$125.90 ,$529.65 ,$308.08 ,$248.15 ,$261.24 ,$126.75 
10/22/24,$241.45 ,$33.85 ,$260.43 ,$83.70 ,$93.08 ,$119.88 ,$99.89 ,$105.70 ,$40.53 ,$63.68 ,$29.79 ,$41.45 ,$24.81 ,$16.38 ,$97.37 ,$165.12 ,$17.06 ,$224.12 ,$42.30 ,$63.56 ,$64.81 ,$518.30 ,$118.32 ,$186.28 ,"$1,000.81 ",$168.50 ,$284.79 ,$513.02 ,$576.98 ,$125.53 ,$520.20 ,$305.99 ,$244.93 ,$257.11 ,$123.63 
10/23/24,$241.35 ,$33.59 ,$256.98 ,$84.96 ,$94.15 ,$120.57 ,$100.83 ,$107.40 ,$40.74 ,$64.32 ,$29.75 ,$41.22 ,$24.77 ,$16.38 ,$96.76 ,$165.84 ,$17.10 ,$223.41 ,$42.34 ,$63.10 ,$64.56 ,$517.20 ,$118.28 ,$188.21 ,$988.16 ,$166.92 ,$283.76 ,$513.73 ,$571.10 ,$127.21 ,$516.40 ,$304.40 ,$245.82 ,$256.00 ,$122.91 
10/24/24,$230.75 ,$33.10 ,$253.42 ,$82.81 ,$93.61 ,$119.02 ,$99.39 ,$107.00 ,$40.71 ,$65.11 ,$29.48 ,$41.13 ,$24.99 ,$16.40 ,$97.42 ,$168.57 ,$16.93 ,$224.98 ,$42.65 ,$63.00 ,$65.43 ,$524.50 ,$119.17 ,$188.94 ,$984.00 ,$169.66 ,$283.22 ,$510.62 ,$564.21 ,$125.17 ,$523.68 ,$301.27 ,$244.17 ,$254.70 ,$122.37 
10/25/24,$230.30 ,$33.27 ,$251.09 ,$81.43 ,$91.88 ,$117.21 ,$98.19 ,$104.60 ,$40.07 ,$64.46 ,$29.31 ,$40.94 ,$24.95 ,$16.45 ,$96.66 ,$165.96 ,$16.76 ,$222.31 ,$41.89 ,$61.76 ,$64.53 ,$512.60 ,$116.88 ,$185.82 ,$974.07 ,$167.50 ,$281.73 ,$507.36 ,$562.29 ,$125.16 ,$519.35 ,$302.52 ,$252.81 ,$253.83 ,$123.03 
10/28/24,$231.98 ,$33.26 ,$253.59 ,$82.87 ,$91.79 ,$117.06 ,$99.11 ,$104.81 ,$40.23 ,$64.48 ,$29.75 ,$40.87 ,$24.80 ,$16.40 ,$96.02 ,$164.72 ,$16.75 ,$225.50 ,$42.62 ,$64.16 ,$65.61 ,$523.58 ,$119.13 ,$189.83 ,$986.22 ,$169.97 ,$284.19 ,$508.21 ,$555.17 ,$125.43 ,$512.15 ,$303.92 ,$248.03 ,$255.16 ,$123.76 
10/29/24,$231.99 ,$33.25 ,$252.41 ,$79.56 ,$89.82 ,$114.41 ,$97.39 ,$102.91 ,$39.55 ,$63.34 ,$29.43 ,$40.40 ,$24.63 ,$16.38 ,$95.55 ,$164.41 ,$16.77 ,$222.90 ,$42.53 ,$64.69 ,$65.30 ,$524.28 ,$119.30 ,$187.85 ,$983.17 ,$169.81 ,$281.88 ,$506.28 ,$546.80 ,$122.79 ,$504.05 ,$301.75 ,$245.07 ,$253.76 ,$125.53 
10/30/24,$232.17 ,$33.54 ,$252.74 ,$79.09 ,$89.36 ,$114.00 ,$97.40 ,$102.72 ,$39.70 ,$63.05 ,$29.26 ,$40.59 ,$24.84 ,$16.47 ,$96.16 ,$166.63 ,$16.27 ,$224.41 ,$42.31 ,$64.50 ,$65.41 ,$524.40 ,$117.92 ,$190.22 ,$979.87 ,$171.54 ,$290.16 ,$513.69 ,$545.94 ,$121.86 ,$505.34 ,$301.37 ,$245.41 ,$250.49 ,$124.85 
10/31/24,$232.07 ,$33.64 ,$250.43 ,$79.25 ,$91.03 ,$115.27 ,$98.75 ,$101.68 ,$39.30 ,$66.81 ,$29.53 ,$40.40 ,$24.51 ,$16.48 ,$96.88 ,$166.96 ,$16.39 ,$221.92 ,$41.82 ,$64.17 ,$64.92 ,$517.79 ,$116.25 ,$188.27 ,$981.03 ,$167.75 ,$289.85 ,$499.59 ,$546.05 ,$120.99 ,$509.02 ,$291.61 ,$247.47 ,$184.96 ,$121.75 
11/1/24,$232.69 ,$33.39 ,$250.09 ,$77.35 ,$88.54 ,$112.68 ,$97.25 ,$100.00 ,$38.15 ,$66.69 ,$28.58 ,$40.42 ,$24.18 ,$16.43 ,$93.36 ,$165.27 ,$16.71 ,$222.94 ,$41.76 ,$63.71 ,$64.68 ,$519.35 ,$116.85 ,$187.15 ,$985.08 ,$168.14 ,$290.74 ,$508.08 ,$545.35 ,$118.75 ,$506.95 ,$292.99 ,$247.48 ,$189.23 ,$122.58 
11/4/24,$229.91 ,$33.36 ,$247.59 ,$78.37 ,$88.12 ,$112.52 ,$98.40 ,$99.15 ,$37.97 ,$65.82 ,$29.02 ,$40.83 ,$24.49 ,$16.51 ,$95.64 ,$169.20 ,$16.92 ,$219.78 ,$41.33 ,$62.35 ,$63.70 ,$511.47 ,$116.14 ,$185.95 ,$991.50 ,$167.04 ,$291.85 ,$505.58 ,$543.10 ,$118.00 ,$507.44 ,$293.60 ,$247.07 ,$191.04 ,$119.68 
11/5/24,$233.87 ,$34.02 ,$252.11 ,$78.65 ,$88.70 ,$114.08 ,$100.40 ,$99.82 ,$38.47 ,$66.33 ,$29.55 ,$41.05 ,$24.71 ,$16.90 ,$98.61 ,$177.40 ,$17.43 ,$221.49 ,$41.88 ,$63.67 ,$64.07 ,$526.96 ,$117.81 ,$188.80 ,"$1,014.35 ",$169.62 ,$293.29 ,$505.56 ,$546.75 ,$118.98 ,$512.90 ,$296.65 ,$250.95 ,$193.24 ,$116.95 
11/6/24,$248.49 ,$36.88 ,$277.00 ,$74.52 ,$87.42 ,$113.63 ,$96.25 ,$98.96 ,$38.32 ,$66.49 ,$29.02 ,$41.53 ,$26.35 ,$17.42 ,$102.20 ,$186.04 ,$17.78 ,$247.06 ,$45.41 ,$69.03 ,$72.47 ,$595.98 ,$131.49 ,$204.97 ,"$1,029.82 ",$176.38 ,$307.40 ,$521.13 ,$551.82 ,$121.59 ,$523.14 ,$308.46 ,$256.45 ,$203.21 ,$118.33 
11/7/24,$242.56 ,$35.56 ,$270.71 ,$74.62 ,$86.93 ,$111.08 ,$96.33 ,$97.58 ,$38.09 ,$66.20 ,$29.37 ,$42.42 ,$26.41 ,$17.41 ,$104.14 ,$187.79 ,$17.28 ,$236.38 ,$44.77 ,$68.11 ,$69.82 ,$582.17 ,$128.44 ,$203.21 ,"$1,036.06 ",$176.30 ,$305.80 ,$517.88 ,$551.84 ,$120.08 ,$520.58 ,$306.00 ,$254.81 ,$197.82 ,$121.05 
11/8/24,$241.49 ,$36.00 ,$271.67 ,$76.97 ,$88.64 ,$113.23 ,$96.40 ,$98.13 ,$38.11 ,$67.37 ,$30.39 ,$42.33 ,$26.88 ,$17.30 ,$107.16 ,$192.28 ,$17.31 ,$236.98 ,$45.13 ,$68.63 ,$70.04 ,$589.26 ,$129.53 ,$203.97 ,"$1,039.28 ",$177.46 ,$307.87 ,$524.76 ,$564.56 ,$123.55 ,$528.99 ,$309.47 ,$260.60 ,$202.66 ,$124.57 
11/11/24,$241.95 ,$36.52 ,$271.11 ,$75.91 ,$88.33 ,$112.46 ,$94.51 ,$98.48 ,$38.40 ,$68.65 ,$30.06 ,$42.78 ,$27.27 ,$17.24 ,$109.04 ,$194.96 ,$16.90 ,$239.29 ,$46.08 ,$69.80 ,$72.56 ,$602.34 ,$133.52 ,$209.71 ,"$1,053.84 ",$183.16 ,$310.92 ,$530.12 ,$570.58 ,$124.56 ,$533.70 ,$313.91 ,$264.22 ,$206.63 ,$126.51 
11/12/24,$238.91 ,$36.13 ,$267.45 ,$74.26 ,$87.71 ,$111.88 ,$92.96 ,$97.04 ,$38.16 ,$68.61 ,$30.44 ,$42.18 ,$27.18 ,$17.05 ,$107.82 ,$194.31 ,$16.95 ,$239.56 ,$45.86 ,$69.02 ,$72.60 ,$592.59 ,$132.31 ,$211.04 ,"$1,036.35 ",$180.66 ,$309.85 ,$529.17 ,$565.96 ,$123.37 ,$531.39 ,$312.05 ,$261.72 ,$204.60 ,$126.93 
11/13/24,$240.41 ,$36.48 ,$269.26 ,$74.24 ,$87.52 ,$111.31 ,$93.33 ,$95.41 ,$38.14 ,$68.65 ,$30.41 ,$42.49 ,$26.80 ,$17.10 ,$108.17 ,$193.00 ,$17.14 ,$241.16 ,$45.87 ,$68.89 ,$72.77 ,$594.22 ,$132.76 ,$209.30 ,"$1,030.98 ",$181.56 ,$309.48 ,$521.88 ,$557.73 ,$123.75 ,$520.42 ,$314.03 ,$261.65 ,$204.00 ,$132.11 
11/14/24,$235.58 ,$35.63 ,$264.76 ,$75.28 ,$86.78 ,$110.68 ,$93.76 ,$95.24 ,$38.12 ,$68.91 ,$29.98 ,$43.09 ,$26.76 ,$17.15 ,$107.88 ,$191.57 ,$17.18 ,$241.87 ,$45.90 ,$68.15 ,$72.80 ,$588.61 ,$132.43 ,$207.96 ,"$1,047.08 ",$181.21 ,$308.25 ,$520.40 ,$538.99 ,$118.92 ,$500.34 ,$292.42 ,$248.16 ,$195.33 ,$128.23 
11/15/24,$235.57 ,$35.13 ,$261.26 ,$76.35 ,$87.93 ,$112.17 ,$96.31 ,$96.44 ,$39.11 ,$69.46 ,$30.86 ,$42.18 ,$27.27 ,$17.29 ,$109.81 ,$196.04 ,$17.47 ,$245.31 ,$46.75 ,$68.76 ,$74.34 ,$593.54 ,$134.06 ,$207.68 ,"$1,047.37 ",$181.41 ,$309.64 ,$521.89 ,$534.83 ,$118.53 ,$493.99 ,$287.99 ,$247.00 ,$193.56 ,$126.25 
11/18/24,$234.41 ,$34.97 ,$262.22 ,$76.39 ,$88.04 ,$113.54 ,$96.49 ,$96.45 ,$39.23 ,$69.94 ,$31.15 ,$42.56 ,$27.78 ,$17.58 ,$112.51 ,$199.00 ,$17.43 ,$245.03 ,$46.72 ,$69.00 ,$74.09 ,$587.99 ,$133.78 ,$206.83 ,"$1,049.97 ",$183.01 ,$312.16 ,$521.63 ,$530.96 ,$119.39 ,$488.68 ,$286.00 ,$244.27 ,$196.30 ,$126.19 
11/19/24,$233.29 ,$34.60 ,$259.71 ,$77.08 ,$88.29 ,$113.58 ,$96.70 ,$96.97 ,$39.10 ,$69.57 ,$31.40 ,$42.98 ,$28.08 ,$17.96 ,$113.11 ,$203.57 ,$17.56 ,$243.09 ,$46.41 ,$68.60 ,$73.43 ,$581.38 ,$132.24 ,$204.86 ,"$1,028.11 ",$184.91 ,$311.85 ,$519.46 ,$533.26 ,$118.96 ,$491.02 ,$280.96 ,$243.58 ,$191.61 ,$130.33 
11/20/24,$233.56 ,$34.57 ,$258.93 ,$76.88 ,$87.97 ,$113.74 ,$96.80 ,$97.88 ,$38.73 ,$70.05 ,$31.57 ,$42.79 ,$28.00 ,$18.28 ,$113.16 ,$202.84 ,$17.82 ,$240.78 ,$46.06 ,$68.28 ,$73.58 ,$581.93 ,$131.69 ,$203.95 ,"$1,024.67 ",$185.03 ,$307.39 ,$512.54 ,$534.73 ,$119.15 ,$491.98 ,$280.05 ,$244.36 ,$190.25 ,$129.76 
11/21/24,$239.02 ,$35.34 ,$264.26 ,$77.36 ,$88.14 ,$114.86 ,$98.08 ,$98.70 ,$39.31 ,$71.38 ,$31.73 ,$43.49 ,$28.54 ,$18.97 ,$116.75 ,$207.69 ,$17.94 ,$244.76 ,$46.46 ,$68.95 ,$74.83 ,$596.11 ,$134.99 ,$205.75 ,"$1,028.00 ",$194.01 ,$309.90 ,$515.10 ,$542.01 ,$120.53 ,$496.41 ,$279.93 ,$246.60 ,$195.30 ,$133.28 
11/22/24,$242.39 ,$35.78 ,$268.95 ,$76.00 ,$87.60 ,$114.70 ,$97.59 ,$98.36 ,$38.71 ,$71.35 ,$31.93 ,$43.26 ,$28.49 ,$19.07 ,$117.05 ,$207.31 ,$17.57 ,$248.55 ,$47.00 ,$69.84 ,$75.96 ,$602.78 ,$134.69 ,$210.07 ,"$1,036.46 ",$199.05 ,$309.92 ,$520.86 ,$542.22 ,$120.77 ,$496.87 ,$281.81 ,$248.16 ,$198.95 ,$132.89 
11/25/24,$249.32 ,$36.62 ,$275.93 ,$76.64 ,$88.42 ,$115.00 ,$98.10 ,$99.47 ,$39.13 ,$71.60 ,$32.48 ,$42.95 ,$27.85 ,$18.97 ,$111.52 ,$201.06 ,$17.67 ,$250.29 ,$47.50 ,$70.75 ,$76.90 ,$603.03 ,$133.66 ,$212.47 ,"$1,031.49 ",$193.12 ,$313.19 ,$526.60 ,$521.89 ,$118.65 ,$485.27 ,$281.35 ,$240.60 ,$198.88 ,$130.39 
11/26/24,$245.63 ,$36.69 ,$276.09 ,$77.49 ,$89.33 ,$117.04 ,$99.33 ,$101.70 ,$39.49 ,$71.87 ,$32.53 ,$42.70 ,$28.09 ,$19.20 ,$113.45 ,$203.41 ,$18.09 ,$249.97 ,$47.75 ,$69.75 ,$77.35 ,$605.50 ,$131.28 ,$214.20 ,"$1,026.48 ",$191.66 ,$311.82 ,$528.48 ,$521.45 ,$120.61 ,$488.43 ,$282.02 ,$245.58 ,$197.98 ,$132.36 
